ID,Frame Name,Cycle Time [ms],Launch Type,Launch Parameter,Signal Byte No.,Signal Bit No.,Signal Name,Signal Function,Signal Length [Bit],Signal Default, Signal Not Available,Byteorder,is signed,ADD,Name / Phys. Range,Function / Increment Unit,Value,frame.,signal.
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,30,0,BCSActrAvlStsForADC,BCS actuator available status for ADC,3,0, ,m,u,r,0..7,,"0: ADC_NotAvailable_L123, 1: ADC_NotAvailableBySituation_L123, 2: ADC_AvailableL12_NotAvailableL3, 3: ADC_AvailableL12_NotAvailableBySituationL3, 4: ADC_AvailableWithFault_L3, 5: ADC_AvailableWithSituationIssue_L3, 6: ADC_Available_L123",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,30,0,BCSActrAvlStsForADC,BCS actuator available status for ADC,3,0, ,m,u,r,0..7,,"0: ADC_NotAvailable_L123, 1: ADC_NotAvailableBySituation_L123, 2: ADC_AvailableL12_NotAvailableL3, 3: ADC_AvailableL12_NotAvailableBySituationL3, 4: ADC_AvailableWithFault_L3, 5: ADC_AvailableWithSituationIssue_L3, 6: ADC_Available_L123",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,30,0,BCSActrAvlStsForADC,BCS actuator available status for ADC,3,0, ,m,u,r,0..7,,"0: ADC_NotAvailable_L123, 1: ADC_NotAvailableBySituation_L123, 2: ADC_AvailableL12_NotAvailableL3, 3: ADC_AvailableL12_NotAvailableBySituationL3, 4: ADC_AvailableWithFault_L3, 5: ADC_AvailableWithSituationIssue_L3, 6: ADC_Available_L123",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,30,0,BCSActrAvlStsForADC,BCS actuator available status for ADC,3,0, ,m,u,r,0..7,,"0: ADC_NotAvailable_L123, 1: ADC_NotAvailableBySituation_L123, 2: ADC_AvailableL12_NotAvailableL3, 3: ADC_AvailableL12_NotAvailableBySituationL3, 4: ADC_AvailableWithFault_L3, 5: ADC_AvailableWithSituationIssue_L3, 6: ADC_Available_L123",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,30,3,BCSActrAvlStsForADCL3,BCS available status for ADC L3,3,0, ,m,u,r,0..7,,"0: ADC_NotAvailable_L3, 1: ADC_NotAvailableBySituation_L3, 2: ADC_AvailableWithFault_L3, 3: ADC_AvailableWithSituationIssue_L3, 4: ADC_Available_L3_No_failure",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,30,3,BCSActrAvlStsForADCL3,BCS available status for ADC L3,3,0, ,m,u,r,0..7,,"0: ADC_NotAvailable_L3, 1: ADC_NotAvailableBySituation_L3, 2: ADC_AvailableWithFault_L3, 3: ADC_AvailableWithSituationIssue_L3, 4: ADC_Available_L3_No_failure",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,30,3,BCSActrAvlStsForADCL3,BCS available status for ADC L3,3,0, ,m,u,r,0..7,,"0: ADC_NotAvailable_L3, 1: ADC_NotAvailableBySituation_L3, 2: ADC_AvailableWithFault_L3, 3: ADC_AvailableWithSituationIssue_L3, 4: ADC_Available_L3_No_failure",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,30,3,BCSActrAvlStsForADCL3,BCS available status for ADC L3,3,0, ,m,u,r,0..7,,"0: ADC_NotAvailable_L3, 1: ADC_NotAvailableBySituation_L3, 2: ADC_AvailableWithFault_L3, 3: ADC_AvailableWithSituationIssue_L3, 4: ADC_Available_L3_No_failure",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,30,3,BCSActrAvlStsForADCL3,BCS available status for ADC L3,3,0, ,m,u,r,0..7,,"0: ADC_NotAvailable_L3, 1: ADC_NotAvailableBySituation_L3, 2: ADC_AvailableWithFault_L3, 3: ADC_AvailableWithSituationIssue_L3, 4: ADC_Available_L3_No_failure",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,30,6,BCSActrVldForADC,BCS actuator valid for ADC,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,30,6,BCSActrVldForADC,BCS actuator valid for ADC,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,5,0,WhlSpdFrntRi,Wheel speed front right,16,0.00000, ,m,u,r,0..360,0.05625  kph,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,7,0,WhlSpdReLe,Wheel speed rear left,16,0.00000, ,m,u,r,0..360,0.05625  kph,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,9,0,WhlSpdReRi,Wheel speed rear right,16,0.00000, ,m,u,r,0..360,0.05625  kph,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,11,0,VehSpd,Vehicle speed,16,0.00000, ,m,u,r,0..360,0.05625  kph,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,0,VehSpdVld,Qualifier for vehicle speed signal,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,0,VehSpdVld,Qualifier for vehicle speed signal,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,1,WhlDirFrntLeVld,Qualifier for wheel moving direction front left,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,1,WhlDirFrntLeVld,Qualifier for wheel moving direction front left,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,2,WhlDirFrntLe,Wheel moving direction front left,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,2,WhlDirFrntLe,Wheel moving direction front left,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,2,WhlDirFrntLe,Wheel moving direction front left,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,2,WhlDirFrntLe,Wheel moving direction front left,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,17,0,PinionSteerSigGrpChks,,8,0, ,m,u,r,0..255,,,,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,18,4,PinionSteerSigGrpCntr,,4,0, ,m,u,r,0..15,,,,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,19,0,PinionSteerAgl,"·½ÏòÅÌ×ª½Ç
Steering Wheel Angle
·½Ïò
Anticlockwise direction of steering wheel increase angle output.
Clockwise direction of steering wheel decrease angle output.",15,0.0000, ,m,s,r,-780..780,0.0625  ¡ã(deg),,,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,20,7,PinionSteerAglVld,"·½ÏòÅÌ×ª½ÇÓÐÐ§Î»
Steering Wheel Angle Valid Flag",1,0, ,m,u,r,0..1,,"0: Valid, 1: Invalid",,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,20,7,PinionSteerAglVld,"·½ÏòÅÌ×ª½ÇÓÐÐ§Î»
Steering Wheel Angle Valid Flag",1,0, ,m,u,r,0..1,,"0: Valid, 1: Invalid",,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,21,0,SteerWhlTq,"·½ÏòÅÌÅ¤¾Ø
Steering Wheel Torque
·½Ïò  Clockwise     Anti Clockwise",11,0.00, ,m,s,r,-10.24..10.23,0.01  Nm,,,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,22,3,SteerWhlTqVld,"·½ÏòÅÌÅ¤¾ØÓÐÐ§Î»
Steering Wheel torque Valid Flag",1,0, ,m,u,r,0..1,,"0: Valid, 1: Invalid",,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,22,3,SteerWhlTqVld,"·½ÏòÅÌÅ¤¾ØÓÐÐ§Î»
Steering Wheel torque Valid Flag",1,0, ,m,u,r,0..1,,"0: Valid, 1: Invalid",,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,23,0,PinionSteerAglSpd,"·½ÏòÅÌ×ªËÙ
Steering Wheel Velocity
·½Ïò  Clockwise     Anti Clockwise",12,0.0, ,m,s,r,-2048..2047,deg/s,,,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,24,4,PinionSteerAglSpdVld,"·½ÏòÅÌ×ªËÙÓÐÐ§Î»
Steering Wheel Velocity Valid Flag",1,0, ,m,u,r,0..1,,"0: Valid, 1: Invalid",,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,24,4,PinionSteerAglSpdVld,"·½ÏòÅÌ×ªËÙÓÐÐ§Î»
Steering Wheel Velocity Valid Flag",1,0, ,m,u,r,0..1,,"0: Valid, 1: Invalid",,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,24,5,PinionSteerAglSpdVldV2C,"Pinion Velocity Valid Flag
·½ÏòÅÌ×ªËÙÓÐÐ§Î»",1,0, ,m,u,r,0..1,,"0: Valid, 1: Invalid",,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,24,5,PinionSteerAglSpdVldV2C,"Pinion Velocity Valid Flag
·½ÏòÅÌ×ªËÙÓÐÐ§Î»",1,0, ,m,u,r,0..1,,"0: Valid, 1: Invalid",,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,24,6,PinionSteerAglVldV2C,"PinionAngle Valid Flag
·½ÏòÅÌ×ª½»ÓÐÐ§Î»",1,0, ,m,u,r,0..1,,"0: Valid, 1: Invalid",,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,24,6,PinionSteerAglVldV2C,"PinionAngle Valid Flag
·½ÏòÅÌ×ª½»ÓÐÐ§Î»",1,0, ,m,u,r,0..1,,"0: Valid, 1: Invalid",,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,25,0,PinionAglSpdV2C,"Convert VGR Pinion Velocity to CGR Velocity. Direction: Clockwise; Counter Clockwise.VGR·½ÏòÅÌ×ªËÙ×ª³ÉCGR×ªËÙ.Ë³Ê±ÕëÎª¸º,ÄæÊ±ÕëÎªÕý",12,0.0, ,m,s,r,-2048..2047,deg/s,,,
 B5h,EPS_ChassisCANFD_0xB5,10,cyclic,0,27,0,PinionSteerAglV2C,Convert Variable Gear Ratio(VGR) PinionAngle to a Constant Gear Ratio(CGR) Pinion Angle.½«VGR·½ÏòÅÌ×ª½Ç×ª³ÉCGR ×ª½Ç,15,0.0000, ,m,s,r,-780..780,0.0625  ¡ã£¨deg£©,,,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,1,0,AdasReqCtrlADDSigGrpChks,,8,0, ,m,u,r,0..255,,,,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,2,4,AdasReqCtrlADDSigGrpCntr,,4,0, ,m,u,r,0..15,,,,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,2,ADASReqFltStsADD,Feedback fault status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Normal, 1: ADAS_Control_not_available, 2: EPS_RevError, 3: EPS_IrrevError, 4: Caused_by_ADAS_failure, 5: Reserved, 6: Reserved, 7: Reserved",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,2,ADASReqFltStsADD,Feedback fault status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Normal, 1: ADAS_Control_not_available, 2: EPS_RevError, 3: EPS_IrrevError, 4: Caused_by_ADAS_failure, 5: Reserved, 6: Reserved, 7: Reserved",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,2,ADASReqFltStsADD,Feedback fault status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Normal, 1: ADAS_Control_not_available, 2: EPS_RevError, 3: EPS_IrrevError, 4: Caused_by_ADAS_failure, 5: Reserved, 6: Reserved, 7: Reserved",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,2,ADASReqFltStsADD,Feedback fault status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Normal, 1: ADAS_Control_not_available, 2: EPS_RevError, 3: EPS_IrrevError, 4: Caused_by_ADAS_failure, 5: Reserved, 6: Reserved, 7: Reserved",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,2,ADASReqFltStsADD,Feedback fault status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Normal, 1: ADAS_Control_not_available, 2: EPS_RevError, 3: EPS_IrrevError, 4: Caused_by_ADAS_failure, 5: Reserved, 6: Reserved, 7: Reserved",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,2,ADASReqFltStsADD,Feedback fault status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Normal, 1: ADAS_Control_not_available, 2: EPS_RevError, 3: EPS_IrrevError, 4: Caused_by_ADAS_failure, 5: Reserved, 6: Reserved, 7: Reserved",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,2,ADASReqFltStsADD,Feedback fault status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Normal, 1: ADAS_Control_not_available, 2: EPS_RevError, 3: EPS_IrrevError, 4: Caused_by_ADAS_failure, 5: Reserved, 6: Reserved, 7: Reserved",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,2,ADASReqFltStsADD,Feedback fault status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Normal, 1: ADAS_Control_not_available, 2: EPS_RevError, 3: EPS_IrrevError, 4: Caused_by_ADAS_failure, 5: Reserved, 6: Reserved, 7: Reserved",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,5,ADASReqFbStsADD,Feedback status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Initial, 1: Ready, 2: Open, 3: Active, 4: Fault, 5: Notused, 6: Notused, 7: Notused",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,5,ADASReqFbStsADD,Feedback status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Initial, 1: Ready, 2: Open, 3: Active, 4: Fault, 5: Notused, 6: Notused, 7: Notused",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,5,ADASReqFbStsADD,Feedback status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Initial, 1: Ready, 2: Open, 3: Active, 4: Fault, 5: Notused, 6: Notused, 7: Notused",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,5,ADASReqFbStsADD,Feedback status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Initial, 1: Ready, 2: Open, 3: Active, 4: Fault, 5: Notused, 6: Notused, 7: Notused",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,5,ADASReqFbStsADD,Feedback status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Initial, 1: Ready, 2: Open, 3: Active, 4: Fault, 5: Notused, 6: Notused, 7: Notused",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,5,ADASReqFbStsADD,Feedback status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Initial, 1: Ready, 2: Open, 3: Active, 4: Fault, 5: Notused, 6: Notused, 7: Notused",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,5,ADASReqFbStsADD,Feedback status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Initial, 1: Ready, 2: Open, 3: Active, 4: Fault, 5: Notused, 6: Notused, 7: Notused",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,3,5,ADASReqFbStsADD,Feedback status to ADD driving lateral control request,3,0, ,m,u,r,0..7,,"0: Initial, 1: Ready, 2: Open, 3: Active, 4: Fault, 5: Notused, 6: Notused, 7: Notused",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,4,2,ADASReqOvlyTqADD,"Overlay Torque  Motor Torque  from ADD driving lateral control request
·½Ïò
Ë³Ê±Õë×ª¶¯·½ÏòÅÌÇëÇó
ÄæÊ±Õë×ª¶¯·½ÏòÅÌÇëÇó",14,0E-8, ,m,s,r,-30..30,0.00390625  Nm,,,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,6,6,SteerWhlVibStsADD,Indicate the steering wheel vibration active or not to ADD,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,6,6,SteerWhlVibStsADD,Indicate the steering wheel vibration active or not to ADD,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,6,7,DrvrSteerActvADD,Indicate if the driver override or not to ADD driving lateral control request,1,0, ,m,u,r,0..1,,"0: Notactive, 1: Active",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,6,7,DrvrSteerActvADD,Indicate if the driver override or not to ADD driving lateral control request,1,0, ,m,u,r,0..1,,"0: Notactive, 1: Active",,
 E2h,EPS_ChassisCANFD_0xE2,10,cyclic,0,7,0,ADASReqOvlySteerWhlTqADD,"Equivalent steering wheel torque from ADD driving lateral control request
'+' as the equivalent torque generate Anti Clockwise of steering wheel
' ' as the equivalent torque generate Clockwise of steering wheel",11,0.00, ,m,s,r,-10.24..10.23,0.01  Nm,,,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,1,0,ADDIMUSigGrpChks,,8,0, ,m,u,s,0..255,,,,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,15,0,ZAccelValFrmADD,"IMUzÖá¼ÓËÙ¶È m s^2
10g 10g  g 9.81",20,-98.100, ,m,u,s,-98.1..98.1,0.001  m/s^2,,,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,2,4,ADDIMUSigGrpCntr,,4,0, ,m,u,s,0..15,,,,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,18,0,ZAngRateValFrmADD,"IMUzÖá½ÇËÙÂÊ rad s
500 s 500 s  pi 3.1415926",22,-8.72665, ,m,u,s,-8.72665..8.72665,1e-05  rad/s,,,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,21,4,YAngRateStaFrmADD,IMUyÖá½ÇËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,21,4,YAngRateStaFrmADD,IMUyÖá½ÇËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,21,4,YAngRateStaFrmADD,IMUyÖá½ÇËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,21,4,YAngRateStaFrmADD,IMUyÖá½ÇËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,21,6,YAccelStaFrmADD,IMUyÖá¼ÓËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,21,6,YAccelStaFrmADD,IMUyÖá¼ÓËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,21,6,YAccelStaFrmADD,IMUyÖá¼ÓËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,21,6,YAccelStaFrmADD,IMUyÖá¼ÓËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,3,0,XAccelValFrmADD,"IMUxÖá¼ÓËÙ¶È£¬m/s^2
[-10g,10g], g:9.81",20,-98.100, ,m,u,s,-98.1..98.1,0.001  m/s^2,,,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,22,4,ZAccelStaFrmADD,IMUzÖá¼ÓËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,22,4,ZAccelStaFrmADD,IMUzÖá¼ÓËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,22,4,ZAccelStaFrmADD,IMUzÖá¼ÓËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,22,4,ZAccelStaFrmADD,IMUzÖá¼ÓËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,22,6,ZAngRateStaFrmADD,IMUzÖá½ÇËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,22,6,ZAngRateStaFrmADD,IMUzÖá½ÇËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,22,6,ZAngRateStaFrmADD,IMUzÖá½ÇËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,22,6,ZAngRateStaFrmADD,IMUzÖá½ÇËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,23,6,XAngRateStaFrmADD,IMUxÖá½ÇËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,23,6,XAngRateStaFrmADD,IMUxÖá½ÇËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,23,6,XAngRateStaFrmADD,IMUxÖá½ÇËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,23,6,XAngRateStaFrmADD,IMUxÖá½ÇËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,5,6,XAccelStaFrmADD,IMUxÖá¼ÓËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,5,6,XAccelStaFrmADD,IMUxÖá¼ÓËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,5,6,XAccelStaFrmADD,IMUxÖá¼ÓËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
